Neighborhood,Latitude,Longitude,District,Venue,VenueLatitude,VenueLongitude,Category,Distance
The Heights,39.13023000000004,-84.52976999999998,5,Warner Street Steps,39.12632858131743,-84.53030028607596,Trail,436
The Heights,39.13023000000004,-84.52976999999998,5,DuBois Book Store,39.12840602450832,-84.51925783309018,Bookstore,930
The Heights,39.13023000000004,-84.52976999999998,5,Parkway Market,39.125527000000005,-84.53314,Market,598
The Heights,39.13023000000004,-84.52976999999998,5,The Mockbee,39.12174882394152,-84.53137428471676,Music Venue,954
The Heights,39.13023000000004,-84.52976999999998,5,JD's Honky Tonk & Emporium,39.126059000000005,-84.535565,Dive Bar,682
The Heights,39.13023000000004,-84.52976999999998,5,Uncle Woody's,39.12844312066113,-84.51995402446079,Bar,870
The Heights,39.13023000000004,-84.52976999999998,5,Angel's II Carryout,39.128088,-84.520098,Grocery Store,868
The Heights,39.13023000000004,-84.52976999999998,5,"""THE"" gym at Forum",39.13901901245117,-84.52919006347656,Gym,979
The Heights,39.13023000000004,-84.52976999999998,5,I-75 Exit 3 Hopple St Exit From Hell Traffic Jam,39.13855,-84.533586,Intersection,983
Mount Airy,39.19172000000003,-84.56892999999997,5,Thorntons,39.19133363008084,-84.57030964997087,Convenience Store,126
Mount Airy,39.19172000000003,-84.56892999999997,5,Speedway,39.19279335650348,-84.57257360352025,Gas Station,336
Mount Airy,39.19172000000003,-84.56892999999997,5,Taco Bell,39.19121145299145,-84.5710374815373,Fast Food Restaurant,190
Mount Airy,39.19172000000003,-84.56892999999997,5,Precision Medical Equipment Repair LLC,39.198282,-84.562243,Other Repair Shop,930
Northside,39.16547000000003,-84.54112999999995,5,Tickle Pickle,39.163034099618734,-84.53970640897751,Burger Joint,297
Northside,39.16547000000003,-84.54112999999995,5,Sidewinder Coffee + Tea,39.16303611815905,-84.53994675997957,Coffee Shop,289
Northside,39.16547000000003,-84.54112999999995,5,Shake It Records,39.162184932099095,-84.53942306504612,Record Shop,394
Northside,39.16547000000003,-84.54112999999995,5,Ruth's Parkside Cafe,39.164011279254396,-84.5402455329895,American Restaurant,179
Northside,39.16547000000003,-84.54112999999995,5,Northside Tavern,39.16241984802255,-84.5397728184591,Bar,359
Northside,39.16547000000003,-84.54112999999995,5,Melt Revival an Eclectic Cafe,39.16016469486544,-84.5392370223999,Sandwich Place,612
Northside,39.16547000000003,-84.54112999999995,5,Blue Jay Restaurant,39.162069181252114,-84.53952835044417,Breakfast Spot,403
Northside,39.16547000000003,-84.54112999999995,5,Urban Artifact,39.16070776180669,-84.54202838894602,Brewery,535
Northside,39.16547000000003,-84.54112999999995,5,Bonomini Bakery,39.16056387884776,-84.54308717240158,Bakery,571
Northside,39.16547000000003,-84.54112999999995,5,C&D Cafe,39.162653732078056,-84.5447903148133,Dive Bar,445
Northside,39.16547000000003,-84.54112999999995,5,Listing Loon,39.16101341459633,-84.53923915286566,Bar,522
Northside,39.16547000000003,-84.54112999999995,5,Higher Gravity,39.16037853800181,-84.53911406939046,Beer Bar,592
Northside,39.16547000000003,-84.54112999999995,5,Collective Espresso,39.15989548739377,-84.53959544408238,Coffee Shop,634
Northside,39.16547000000003,-84.54112999999995,5,Red Sesame Korean BBQ,39.16049023525989,-84.54050218249193,Food Truck,556
Northside,39.16547000000003,-84.54112999999995,5,Jacob Hoffner Park,39.16068356430018,-84.53979071840183,Park,545
Northside,39.16547000000003,-84.54112999999995,5,The Comet,39.172810673150074,-84.54326477040352,Bar,837
Northside,39.16547000000003,-84.54112999999995,5,The Littlefield,39.15776885417835,-84.53993060021422,Whisky Bar,863
Northside,39.16547000000003,-84.54112999999995,5,Happy Chicks Bakery,39.15974464897821,-84.53954512460867,Bakery,651
Northside,39.16547000000003,-84.54112999999995,5,Django Western Taco,39.16003200415156,-84.53921234544589,Taco Place,627
Northside,39.16547000000003,-84.54112999999995,5,Northside Yacht Club,39.15968175870918,-84.5326793303467,Bar,973
Northside,39.16547000000003,-84.54112999999995,5,Tillie's,39.15987767626711,-84.5392379143101,Cocktail Bar,643
Northside,39.16547000000003,-84.54112999999995,5,The Kitchen Factory,39.16335174707732,-84.54052977534543,Pizza Place,241
Northside,39.16547000000003,-84.54112999999995,5,Arcade Legacy: Bar Edition,39.15779775125805,-84.53996771037467,Arcade,859
Northside,39.16547000000003,-84.54112999999995,5,United Dairy Farmers (UDF),39.16357533927773,-84.53934670809667,Ice Cream Shop,261
Northside,39.16547000000003,-84.54112999999995,5,Boswell's,39.16065068359944,-84.54343962182978,Pub,572
Northside,39.16547000000003,-84.54112999999995,5,PNC Bank,39.1616466,-84.5392396,Bank,455
Northside,39.16547000000003,-84.54112999999995,5,Chameleon,39.16063131592701,-84.53924340767132,Bar,562
Northside,39.16547000000003,-84.54112999999995,5,Subway,39.15828642072496,-84.53999759066664,Sandwich Place,805
Northside,39.16547000000003,-84.54112999999995,5,Junker's Tavern,39.16312546012622,-84.53811239773194,Dive Bar,368
Northside,39.16547000000003,-84.54112999999995,5,Family Dollar,39.162290000000006,-84.549279,Discount Store,787
Northside,39.16547000000003,-84.54112999999995,5,Metro Rt. 15X/17 Bus Stop,39.1654427140802,-84.54072525960963,Bus Station,35
Northside,39.16547000000003,-84.54112999999995,5,OMS Photography,39.16366936,-84.5415628,Coworking Space,203
Northside,39.16547000000003,-84.54112999999995,5,McKie Center Northside,39.16325223523923,-84.54255520658262,Garden Center,275
Northside,39.16547000000003,-84.54112999999995,5,Elan Technologies Cincinnati,39.163700103759766,-84.54357147216797,Electronics Store,288
Northside,39.16547000000003,-84.54112999999995,5,Pinnokios Hair Studio,39.1629638671875,-84.54010772705078,Cosmetics Shop,292
Northside,39.16547000000003,-84.54112999999995,5,KFC,39.16186249757153,-84.53973225043154,Fried Chicken Joint,419
Northside,39.16547000000003,-84.54112999999995,5,Buttercup Valley Preserve,39.16665954424979,-84.53657333211514,Trail,414
Northside,39.16547000000003,-84.54112999999995,5,Fergus Park,39.16693937607364,-84.5364761900437,Park,433
Northside,39.16547000000003,-84.54112999999995,5,Chase & Kirby,39.16603093658528,-84.54791621522249,Intersection,589
Northside,39.16547000000003,-84.54112999999995,5,Stanley G. McKie Recreation Center,39.16596501020189,-84.54813547347969,Gym,607
Northside,39.16547000000003,-84.54112999999995,5,Dojo Gelato,39.161106,-84.545867,Ice Cream Shop,634
Northside,39.16547000000003,-84.54112999999995,5,Yoga Ah,39.15998458862305,-84.53902435302734,Yoga Studio,637
Northside,39.16547000000003,-84.54112999999995,5,The City Flea,39.160487093399375,-84.53740545874287,Flea Market,641
Northside,39.16547000000003,-84.54112999999995,5,Tone House Music.,39.15972599013792,-84.53943242383812,Music Venue,655
Northside,39.16547000000003,-84.54112999999995,5,La Terza Artisian Coffee Roasterie,39.16245651245117,-84.54780578613281,Coffee Shop,666
Northside,39.16547000000003,-84.54112999999995,5,White Castle,39.158340974125245,-84.53889089778525,Fast Food Restaurant,816
Northside,39.16547000000003,-84.54112999999995,5,"Hernandez Flooring, LLC",39.16953122567581,-84.54747676849365,Construction & Landscaping,710
Northside,39.16547000000003,-84.54112999999995,5,Complete Air Service,39.163127,-84.53178100000001,Rental Service,848
Northside,39.16547000000003,-84.54112999999995,5,Casablanca Vintage,39.157872999999995,-84.539496,Clothing Store,857
Northside,39.16547000000003,-84.54112999999995,5,Colerain Corner Carry Out,39.16463862014146,-84.5522170548904,Convenience Store,961
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Flipdaddy's Burgers and Beers,39.141152393964,-84.35923469570142,Burger Joint,400
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Mango Tree Thai and Sushi,39.144044331405716,-84.36644761313192,Asian Restaurant,481
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Kroger,39.1418263,-84.3616112,Supermarket,304
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Fifty West Production Works,39.139429260670234,-84.3550264797021,Brewery,759
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Panera Bread,39.141298835673595,-84.35747706994056,Sandwich Place,463
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Fifty West Brewpub,39.139502737056176,-84.35368017473004,Brewery,836
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Jersey Mike's Subs,39.143527,-84.366563,Sandwich Place,500
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Great Clips,39.142654164346375,-84.36059809755818,Salon / Barbershop,207
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Walgreens,39.142404,-84.3601573,Pharmacy,242
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Anytime Fitness,39.14361,-84.36585,Gym / Fitness Center,438
Spring Grove Village,39.14450676395574,-84.36090210151029,5,SUBWAY,39.141153894813904,-84.36008644488606,Sandwich Place,379
Spring Grove Village,39.14450676395574,-84.36090210151029,5,PNC Bank,39.141764898655865,-84.36036050319677,Bank,308
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Shell,39.142092248302575,-84.3593342152886,Gas Station,300
Spring Grove Village,39.14450676395574,-84.36090210151029,5,McDonald's,39.14250971357951,-84.36278053008664,Fast Food Restaurant,275
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Snooty Fox,39.142798,-84.361537,Clothing Store,197
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Mariemont Players (at the Walton Creek Theatre),39.144095075101674,-84.3582717369772,Theater,231
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Kroger Fuel Center,39.1427236,-84.3636388,Gas Station,308
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Goodwill Donation Trailer,39.141716061101384,-84.35985192342696,Thrift / Vintage Store,323
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Kroger Pharmacy,39.14160332968633,-84.36167165639745,Pharmacy,329
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Valenti Salon,39.14137631877909,-84.3594078369457,Cosmetics Shop,371
Spring Grove Village,39.14450676395574,-84.36090210151029,5,YogahOMe,39.141244825473166,-84.3596363067627,Yoga Studio,379
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Tri-State Running Company,39.1411612,-84.35999819999999,Shoe Store,380
Spring Grove Village,39.14450676395574,-84.36090210151029,5,barre3,39.141037,-84.35978100000001,Gym / Fitness Center,398
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Patron,39.143986,-84.366521,Mexican Restaurant,488
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Tire Discounters,39.14044702574358,-84.35707613825798,Automotive Shop,559
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Fifty West Burger Bar,39.13880112352885,-84.35407161715375,Brewery,866
Spring Grove Village,39.14450676395574,-84.36090210151029,5,rowe arboretum,39.152300050099875,-84.35973219321701,Botanical Garden,873
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Fifty West Canoe & Kayak,39.138416,-84.35396,Rafting,904
Spring Grove Village,39.14450676395574,-84.36090210151029,5,Safeguard Building Inspections LLC,39.142891,-84.371274,Home Service,913
Winton Hills,39.189320000000066,-84.51106999999996,5,Winton Hills Recreation Center,39.184622,-84.5131,Gym / Fitness Center,551
Winton Hills,39.189320000000066,-84.51106999999996,5,M&R Label,39.18545309407657,-84.51665133274219,Business Service,645
Winton Hills,39.189320000000066,-84.51106999999996,5,Reds Youth Academy,39.188788224894466,-84.52125887722977,Baseball Field,881
